H2O2                                OH          OH                                  1.30E-17     0.00    750.0    0.    0.  2     
H2CO        O2D                     H2O2        DCO                                 1.10E-12     0.00   5870.0    0.    0.  5     
HDO2                                OD          OH                                  1.30E-17     0.00    750.0    0.    0.  2     
HDCO        O2D                     HDO2        DCO                                 2.20E-12     0.00   5870.0    0.    0.  5     
H2CO        O2D                     HDO2        HCO                                 2.20E-12     0.00   5870.0    0.    0.  5     
N           O2H                     O2          NH                                  1.70E-13     0.00      0.0    0.    0.  5     
H2CO+       O2                      O2H         HCO+                                7.70E-11     0.00      0.0    0.    0.  5     
HDCO+       O2                      O2H         DCO+                                3.85E-11     0.00      0.0    0.    0.  5     
N           O2D                     O2          ND                                  1.70E-13     0.00      0.0    0.    0.  5     
D2CO+       O2                      O2D         DCO+                                7.70E-11     0.00      0.0    0.    0.  5     
CH          CH3OH                   CH3         H2CO                                2.49E-10    -1.93      0.0    0.    0.  5     
CD          CH3OH                   CH2D        H2CO                                1.49E-10    -1.93      0.0    0.    0.  5     
CD          CH3OH                   CH3         HDCO                                9.96E-11    -1.93      0.0    0.    0.  5     
H3+         CH3CHO                  CH3+        CH3OH                               1.45E-09    -0.50      0.0    0.    0.  5     
CH          CH3OD                   CH2D        H2CO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CH2DOH                  CH2D        H2CO                                1.49E-10    -1.93      0.0    0.    0.  5     
CH          CH2DOD                  CHD2        H2CO                                7.47E-11    -1.93      0.0    0.    0.  5     
CH          CHD2OH                  CHD2        H2CO                                7.47E-11    -1.93      0.0    0.    0.  5     
CH          CHD2OD                  CD3         H2CO                                2.49E-11    -1.93      0.0    0.    0.  5     
CH          CD3OH                   CD3         H2CO                                2.49E-11    -1.93      0.0    0.    0.  5     
CH          CD3OD                   CD3         HDCO                                9.96E-11    -1.93      0.0    0.    0.  5     
O           H2CO                    CO          OH          H                       1.00E-10     0.00      0.0    0.    0.  5     
CH2D        O                       H2CO        D                                   4.33E-11     0.00      0.0    0.    0.  5     
O           HDCO                    CO          OD          H                       5.00E-11     0.00      0.0    0.    0.  5     
O           HDCO                    CO          OH          D                       5.00E-11     0.00      0.0    0.    0.  5     
CH2D        O                       HDCO        H                                   8.67E-11     0.00      0.0    0.    0.  5     
CHD2        O                       D2CO        H                                   4.33E-11     0.00      0.0    0.    0.  5     
CD3         O                       D2CO        D                                   1.30E-10     0.00      0.0    0.    0.  5     
CD3OHD+     E-                      D2CO        HD          D                       3.56E-07    -0.59      0.0    0.    0.  5     
CH          CH4                     C2H4        H                                   1.05E-10    -1.04     36.0    0.    0.  5     
C+          CH4                     C2H3+       H                                   1.10E-09     0.00      0.0    0.    0.  5     
CH4                                 CH2         H2                                  1.30E-17     0.00   1169.5    0.    0.  2     
C+          CH4                     C2H2+       H2                                  4.00E-10     0.00      0.0    0.    0.  5     
He+         CH4                     CH2+        He          H2                      9.50E-10     0.00      0.0    0.    0.  5     
CD          CH4                     C2H3D       H                                   8.40E-11    -1.04     36.0    0.    0.  5     
C           CH5+                    CH4         CH+                                 1.20E-09     0.00      0.0    0.    0.  5     
C           CH4D+                   CH4         CD+                                 2.40E-10     0.00      0.0    0.    0.  5     
CH5+        CO                      HCO+        CH4                                 1.00E-09     0.00      0.0    0.    0.  5     
CH          CH3D                    C2H3D       H                                   8.40E-11    -1.04     36.0    0.    0.  5     
C+          CH3D                    C2H2D+      H                                   8.25E-10     0.00      0.0    0.    0.  5     
CH          CH3D                    C2H4        D                                   2.10E-11    -1.04     36.0    0.    0.  5     
C+          CH3D                    C2H3+       D                                   2.75E-10     0.00      0.0    0.    0.  5     
CH3D                                CHD         H2                                  6.50E-18     0.00   1169.5    0.    0.  2     
CH3D                                CH2         HD                                  6.50E-18     0.00   1169.5    0.    0.  2     
C+          CH3D                    C2HD+       H2                                  2.00E-10     0.00      0.0    0.    0.  5     
C+          CH3D                    C2H2+       HD                                  2.00E-10     0.00      0.0    0.    0.  5     
He+         CH3D                    CHD+        He          H2                      4.75E-10     0.00      0.0    0.    0.  5     
He+         CH3D                    CH2+        He          HD                      4.75E-10     0.00      0.0    0.    0.  5     
C           CH3D2+                  CH3D        CD+                                 4.80E-10     0.00      0.0    0.    0.  5     
C           CH4D+                   CH3D        CH+                                 9.60E-10     0.00      0.0    0.    0.  5     
CH3D2+      CO                      DCO+        CH3D                                4.00E-10     0.00      0.0    0.    0.  5     
CH4D+       CO                      HCO+        CH3D                                8.00E-10     0.00      0.0    0.    0.  5     
CH          CH2D2                   C2H2D2      H                                   6.30E-11    -1.04     36.0    0.    0.  5     
CH          CH2D2                   C2H3D       D                                   4.20E-11    -1.04     36.0    0.    0.  5     
C+          CH2D2                   C2HD2+      H                                   5.50E-10     0.00      0.0    0.    0.  5     
C+          CH2D2                   C2H2D+      D                                   5.50E-10     0.00      0.0    0.    0.  5     
CH2D2                               CHD         HD                                  8.67E-18     0.00   1169.5    0.    0.  2     
C+          CH2D2                   C2HD+       HD                                  2.67E-10     0.00      0.0    0.    0.  5     
He+         CH2D2                   CHD+        He          HD                      6.33E-10     0.00      0.0    0.    0.  5     
CD          CH2D2                   C2H2D2      D                                   6.30E-11    -1.04     36.0    0.    0.  5     
CH2D2                               CH2         D2                                  2.17E-18     0.00   1169.5    0.    0.  2     
CH2D2                               CD2         H2                                  2.17E-18     0.00   1169.5    0.    0.  2     
CD          CH2D2                   C2HD3       H                                   4.20E-11    -1.04     36.0    0.    0.  5     
C           CH2D3+                  CH2D2       CD+                                 7.20E-10     0.00      0.0    0.    0.  5     
NH3         H3O+                    NH4+        H2O                                 2.20E-09    -0.50      0.0    0.    0.  5     
NH3         CN                      HCN         NH2                                 3.41E-11    -0.90     -9.9    0.    0.  5     
C+          NH3                     H2NC+       H                                   1.75E-09    -0.50      0.0    0.    0.  5     
NH3         DCO+                    CO          NH3D+                               2.20E-09    -0.50      0.0    0.    0.  5     
NH3         HCO+                    CO          NH4+                                2.20E-09    -0.50      0.0    0.    0.  5     
He+         NH3                     NH2+        He          H                       1.76E-09    -0.50      0.0    0.    0.  5     
NH4+        E-                      NH3         H                                   1.05E-06    -0.47      0.0    0.    0.  5     
NH2D        CN                      HCN         NHD                                 2.27E-11    -0.90     -9.9    0.    0.  5     
NH2D        DCO+                    CO          NH2D2+                              2.20E-09    -0.50      0.0    0.    0.  5     
C+          NH2D                    HDNC+       H                                   1.17E-09    -0.50      0.0    0.    0.  5     
NH2D        HCO+                    CO          NH3D+                               2.20E-09    -0.50      0.0    0.    0.  5     
NH2D        CN                      DCN         NH2                                 1.14E-11    -0.90     -9.9    0.    0.  5     
C+          NH2D                    H2NC+       D                                   5.83E-10    -0.50      0.0    0.    0.  5     
C+          NH2D                    NH2D+       C                                   5.06E-10    -0.50      0.0    0.    0.  5     
NH3D+       E-                      NH2D        H                                   7.87E-07    -0.47      0.0    0.    0.  5     
NHD2        CN                      DCN         NHD                                 2.27E-11    -0.90     -9.9    0.    0.  5     
NHD2        DCO+                    CO          NHD3+                               2.20E-09    -0.50      0.0    0.    0.  5     
C+          NHD2                    HDNC+       D                                   1.17E-09    -0.50      0.0    0.    0.  5     
NHD2        HCO+                    CO          NH2D2+                              2.20E-09    -0.50      0.0    0.    0.  5     
NHD2        CN                      HCN         ND2                                 1.14E-11    -0.90     -9.9    0.    0.  5     
C+          NHD2                    D2NC+       H                                   5.83E-10    -0.50      0.0    0.    0.  5     
C+          NHD2                    NHD2+       C                                   5.06E-10    -0.50      0.0    0.    0.  5     
NH2D2+      E-                      NHD2        H                                   5.25E-07    -0.47      0.0    0.    0.  5     
ND3         CN                      DCN         ND2                                 3.41E-11    -0.90     -9.9    0.    0.  5     
C+          ND3                     D2NC+       D                                   1.75E-09    -0.50      0.0    0.    0.  5     
ND3         DCO+                    CO          ND4+                                2.20E-09    -0.50      0.0    0.    0.  5     
ND3         HCO+                    CO          NHD3+                               2.20E-09    -0.50      0.0    0.    0.  5     
He+         ND3                     ND2+        He          D                       1.76E-09    -0.50      0.0    0.    0.  5     
NHD3+       E-                      ND3         H                                   2.62E-07    -0.47      0.0    0.    0.  5     
C+          CH3CN                   C2H3+       CN                                  5.60E-09    -0.50      0.0    0.    0.  5     
H3O+        CH3CN                   CH3CNH+     H2O                                 4.70E-09    -0.50      0.0    0.    0.  5     
DCO+        CH3CN                   CH2DCNH+    CO                                  3.08E-09    -0.50      0.0    0.    0.  5     
HCO+        CH3CN                   CH3CNH+     CO                                  4.10E-09    -0.50      0.0    0.    0.  5     
CH3CNH+     E-                      CH3CN       H                                   1.50E-07    -0.50      0.0    0.    0.  5     
CH2DCNH+    E-                      CH3CN       D                                   3.75E-08    -0.50      0.0    0.    0.  5     
C+          CH2DCN                  C2H2D+      CN                                  5.60E-09    -0.50      0.0    0.    0.  5     
DCO+        CH2DCN                  CHD2CNH+    CO                                  2.05E-09    -0.50      0.0    0.    0.  5     
DCO+        CH2DCN                  CH2DCND+    CO                                  2.05E-09    -0.50      0.0    0.    0.  5     
HCO+        CH2DCN                  CH2DCNH+    CO                                  3.08E-09    -0.50      0.0    0.    0.  5     
CHD2CNH+    E-                      CH2DCN      D                                   7.50E-08    -0.50      0.0    0.    0.  5     
CH2DCND+    E-                      CH2DCN      D                                   7.50E-08    -0.50      0.0    0.    0.  5     
CH2DCNH+    E-                      CH2DCN      H                                   1.12E-07    -0.50      0.0    0.    0.  5     
C+          CHD2CN                  C2HD2+      CN                                  5.60E-09    -0.50      0.0    0.    0.  5     
DCO+        CHD2CN                  CHD2CND+    CO                                  3.08E-09    -0.50      0.0    0.    0.  5     
HCO+        CHD2CN                  CH2DCND+    CO                                  2.05E-09    -0.50      0.0    0.    0.  5     
HCO+        CHD2CN                  CHD2CNH+    CO                                  2.05E-09    -0.50      0.0    0.    0.  5     
CHD2CND+    E-                      CHD2CN      D                                   1.12E-07    -0.50      0.0    0.    0.  5     
CD3CNH+     E-                      CHD2CN      D                                   1.12E-07    -0.50      0.0    0.    0.  5     
C+          CD3CN                   C2D3+       CN                                  5.60E-09    -0.50      0.0    0.    0.  5     
DCO+        CD3CN                   CD3CND+     CO                                  4.10E-09    -0.50      0.0    0.    0.  5     
HCO+        CD3CN                   CHD2CND+    CO                                  3.08E-09    -0.50      0.0    0.    0.  5     
CD3CND+     E-                      CD3CN       D                                   1.50E-07    -0.50      0.0    0.    0.  5     
CHD2CND+    E-                      CD3CN       H                                   3.75E-08    -0.50      0.0    0.    0.  5     
CD3CNH+     E-                      CD3CN       H                                   3.75E-08    -0.50      0.0    0.    0.  5     
C+          HCN                     CNC+        H                                   3.10E-09    -0.50      0.0    0.    0.  5     
D3+         HCN                     DCND+       HD                                  4.05E-09    -0.50      0.0    0.    0.  5     
CD3+        HCN                     CHD2CND+                                        6.75E-09    -0.50      0.0    0.    0.  5     
HCN         HCO+                    HCNH+       CO                                  3.10E-09    -0.50      0.0    0.    0.  5     
