 444  OH          H2CO        HCOOH       H                                    2.0000E-0013     2.00E-13      0.00         0.0   5 A NN
 445  OH          HOCH        CO2         H2          H                        1.8000E-0011     1.80E-11      0.00         0.0   5 A NN
 446  OH          HNO         NO          H2O                                  0.0000E+0000     4.44E-12      1.37      -169.0   5 A NN
 447  OH          S           SO          H                                    6.6000E-0011     6.60E-11      0.00         0.0   5 A NN
 448  OH          O2H         O2          H2O                                  0.0000E+0000     3.66E-11     -0.13      -244.0   5 A NN
 449  OH          H2O2        O2H         H2O                                  2.4442E-0025     5.26E-12      0.00       307.0   5 A NN
 450  OH          H2S         HS          H2O                                  2.1134E-0015     6.30E-12      0.00        80.0   5 C NN
 451  OH          N2O         HNO         NO                                   0.0000E+0000     1.04E-17      4.33     12623.0   5 B NN
 452  OH          N2O         O2H         N2                                   3.7283E-0132     3.70E-13      0.00      2740.0   5 A NN
 453  OH          CS          OCS         H                                    3.7560E-0050     9.39E-14      1.12       800.0   5 C NN
 454  OH          SiO         SiO2        H                                    2.0000E-0012     2.00E-12      0.00         0.0   5 B NN
 455  OH          SO          SO2         H                                    8.6000E-0011     8.60E-11      0.00         0.0   5 A NN
 456  OH          NCCN        HCN         OCN                                  3.3118E-0076     3.11E-13      0.00      1450.0   5 C NN
 457  NH3         CN          HCN         NH2                                  1.9594E-0009     3.41E-11     -0.90        -9.9   5 B NN
 458  NH3         CN          NH2CN       H                                    6.6650E-0010     1.38E-11     -1.14         0.0   5 C NN
 459  H2O         F           HF          OH                                   1.4000E-0011     1.40E-11      0.00         0.0   5 A NN
 460  H2O         O2H         H2O2        OH                                   0.0000E+0000     4.65E-11      0.00     16500.0   5 A NN
 461  C2          CH4         C3H3        H                                    1.5000E-0011     1.50E-11      0.00         0.0   5 B NN
 462  C2          C2H2        C4H         H                                    4.1000E-0010     4.10E-10      0.00         0.0   5 B NN
 463  C2          C2H4        C4H3        H                                    3.5000E-0010     3.50E-10      0.00         0.0   5 B NN
 464  C2          O2          CO          CO                                   2.6882E-0198     1.50E-11      0.00      4300.0   5 C NN
 465  C2          S           CS          C                                    1.0000E-0010     1.00E-10      0.00         0.0   5 C NN
 466  C2H         C2H2        H2CCCC      H                                    1.5959E-0009     1.31E-10      0.00       -25.0   5 A NN
 467  C2H         HCN         HC3N        H                                    1.9213E-0045     5.30E-12      0.00       770.0   5 C NN
 468  C2H         HNC         HC3N        H                                    1.9213E-0045     5.30E-12      0.00       770.0   5 C NN
 469  C2H         S           C2S         H                                    1.7000E-0011     1.70E-11      0.00         0.0   5 C NN
 470  C2H         O2          HCO         CO                                   4.0000E-0012     4.00E-12      0.00         0.0   5 A NN
 471  C2H         C3H2        C5H2        H                                    2.4808E-0010     1.06E-10     -0.25         0.0   5 C NN
 472  C2H         CS          C3S         H                                    1.7000E-0011     1.70E-11      0.00         0.0   5 C NN
 473  C2H         H2CCCC      C6H2        H                                    2.4808E-0010     1.06E-10     -0.25         0.0   5 C NN
 474  C2H         NCCN        HC3N        CN                                   2.0000E-0013     2.00E-13      0.00         0.0   5 C NN
 475  C2H         C5H2        C7H2        H                                    2.4808E-0010     1.06E-10     -0.25         0.0   5 C NN
 476  C2H         C6H2        C8H2        H                                    2.4808E-0010     1.06E-10     -0.25         0.0   5 C NN
 477  C2H         C7H2        C9H2        H                                    2.4808E-0010     1.06E-10     -0.25         0.0   5 C NN
 478  CN          CN          N2          C2                                   0.0000E+0000     2.66E-09      0.00     21638.0   5 A NN
 479  CN          C2H2        HC3N        H                                    2.3851E-0010     2.72E-10     -0.52        19.0   5 A NN
 480  CN          HNC         NCCN        H                                    2.0000E-0010     2.00E-10      0.00         0.0   5 C NN
 481  CN          HCN         NCCN        H                                    2.7001E-0053     2.50E-17      1.71       770.0   5 C NN
 482  CN          C2H4        C2H3        HCN                                  5.7550E-0013     1.25E-10      0.70        30.0   5 A NN
 483  CN          C2H4        CH2CHCN     H                                    5.7550E-0013     1.25E-10      0.70        30.0   5 A NN
 484  CN          HCO         CO          HCN                                  1.0000E-0010     1.00E-10      0.00         0.0   5 A NN
 485  CN          NO          N2          CO                                   1.6000E-0013     1.60E-13      0.00         0.0   5 C NN
 486  CN          NO          OCN         N                                    0.0000E+0000     1.62E-10      0.00     21205.0   5 A NN
 487  CN          H2CO        HCO         HCN                                  1.7238E-0045     2.60E-10     -0.47       826.0   5 A NN
 488  CN          CH3CH3      C2H5        HCN                                  0.0000E+0000     4.80E-12      2.08      -484.0   5 A NN
 489  CN          HNO         NO          HCN                                  3.0000E-0011     3.00E-11      0.00         0.0   5 A NN
 490  CN          O2          NO          CO                                   5.3303E-0011     5.01E-12     -0.46        -8.0   5 B NN
 491  CN          O2          OCN         O                                    1.5802E-0009     1.86E-11     -0.13       -40.0   5 A NN
 492  CN          S           NS          C                                    0.0000E+0000     5.71E-11      0.50     32010.0   5 C NN
 493  CN          NO2         NO          OCN                                  0.0000E+0000     3.93E-11      0.00      -199.0   5 B NN
 494  CN          SiH4        HCN         SiH3                                 2.2000E-0010     2.20E-10      0.00         0.0   5 B NN
 495  CN          H2CCCC      HC5N        H                                    2.3851E-0010     2.72E-10     -0.52        19.0   5 C NN
 496  CN          C6H2        HC7N        H                                    2.3851E-0010     2.72E-10     -0.52        19.0   5 C NN
 497  CN          C8H2        HC9N        H                                    2.3851E-0010     2.72E-10     -0.52        19.0   5 C NN
 498  C2H2        Si          SiC2        H2                                   8.0029E-0011     1.30E-10     -0.71        29.0   5 B NN
 499  C2H2        NO          HCN         CO          H                        0.0000E+0000     8.97E-12      0.00     18973.0   5 A NN
 500  C2H2        C4H         C6H2        H                                    3.0000E-0010     3.00E-10      0.00         0.0   5 B NN
 501  C2H3        O2          H2CO        HCO                                  0.0000E+0000     4.62E-12      0.00      -171.0   5 B NN
 502  C2H3        O2          O2H         C2H2                                 0.0000E+0000     2.16E-14      1.61      -193.0   5 B NN
 503  CO          HNO         CO2         NH                                   3.6429E-0280     3.32E-12      0.00      6170.0   5 A NN
 504  CO          O2          CO2         O                                    0.0000E+0000     5.99E-12      0.00     24075.0   5 A NN
 505  CO          O2H         CO2         OH                                   0.0000E+0000     5.60E-10      0.00     12160.0   5 A NN
 506  CO          HS          OCS         H                                    0.0000E+0000     5.95E-14      1.12      8330.0   5 A NN
 507  CO          N2O         CO2         N2                                   0.0000E+0000     1.62E-13      0.00      8780.0   5 C NN
 508  CO          NO2         CO2         NO                                   0.0000E+0000     1.48E-10      0.00     17000.0   5 C NN
 509  N2          O2          N2O         O                                    0.0000E+0000     1.00E-10      0.00     55200.0   5 C NN
 510  Si          CO          SiO         C                                    0.0000E+0000     1.30E-09      0.00     34513.0   5 A NN
 511  Si          NO          SiO         N                                    1.4330E-0010     9.00E-11     -0.96        28.0   5 C NN
 512  Si          O2          SiO         O                                    1.9059E-0010     1.72E-10     -0.53        17.0   5 C NN
 513  Si          CO2         SiO         CO                                   1.5398E-0023     2.72E-11      0.00       282.0   5 A NN
 514  C2H4        Si          SiC2H2      H2                                   1.1872E-0010     1.85E-10     -0.34        16.0   5 B NN
 515  HCO         HCO         CO          CO          H2                       3.6300E-0011     3.63E-11      0.00         0.0   5 A NN
 516  HCO         HCO         H2CO        CO                                   3.0000E-0011     3.00E-11      0.00         0.0   5 A NN
 517  HCO         NO          HNO         CO                                   1.2000E-0011     1.20E-11      0.00         0.0   5 A NN
 518  HCO         HNO         H2CO        NO                                   3.7201E-0056     1.00E-12      0.00      1000.0   5 A NN
 519  HCO         O2          CO2         OH                                   7.6000E-0013     7.60E-13      0.00         0.0   5 A NN
 520  HCO         O2          O2H         CO                                   0.0000E+0000     1.58E-12      1.24      -353.0   5 A NN
 521  HCO         O2H         O2          H2CO                                 5.0000E-0011     5.00E-11      0.00         0.0   5 A NN
 522  NO          NO          O2          N2                                   0.0000E+0000     2.51E-11      0.00     30653.0   5 A NN
 523  NO          NO          N2O         O                                    0.0000E+0000     7.22E-12      0.00     33155.0   5 A NN
 524  NO          HNO         N2O         OH                                   0.0000E+0000     1.41E-11      0.00     14890.0   5 A NN
 525  NO          O2          NO2         O                                    0.0000E+0000     2.80E-12      0.00     23400.0   5 C NN
 526  NO          S           NS          O                                    0.0000E+0000     2.94E-11      0.50     17465.0   5 C NN
 527  NO          S           SO          N                                    0.0000E+0000     1.75E-10      0.00     20200.0   5 A NN
 528  NO          OCN         N2O         CO                                   9.8849E-0020     3.47E-11     -1.33       242.0   5 A NN
 529  NO          OCN         N2          CO2                                  1.2962E-0019     4.55E-11     -1.33       242.0   5 A NN
 530  NO          N2O         NO2         N2                                   0.0000E+0000     2.92E-13      2.23     23292.0   5 B NN
 531  H2CO        O2H         H2O2        HCO                                  3.8695E-0267     3.30E-12      0.00      5870.0   5 A NN
 532  P           O2          PO          O                                    1.0000E-0013     1.00E-13      0.00         0.0   5 C NN
 533  O2          S           SO          O                                    0.0000E+0000     4.74E-13      1.41      -439.0   5 A NN
 534  O2          OCN         CO2         NO                                   1.3200E-0012     1.32E-12      0.00         0.0   5 A NN
 535  O2          OCN         NO2         CO                                   2.1753E-0044     8.10E-11      0.00       773.0   5 C NN
 536  O2          SO          SO2         O                                    2.8520E-0084     1.10E-14      1.89      1538.0   5 A NN
 537  S           HS          S2          H                                    4.5000E-0011     4.50E-11      0.00         0.0   5 C NN
 538  S           SO          S2          O                                    0.0000E+0000     1.73E-11      0.50     11500.0   5 C NN
 539  S           SO2         SO          SO                                   4.0050E-0209     9.76E-12      0.00      4545.0   5 A NN
 540  O2H         O2H         H2O2        O2                                   0.0000E+0000     3.81E-15      3.71     -1761.0   5 A NN
 541  HS          HS          H2S         S                                    1.3000E-0011     1.30E-11      0.00         0.0   5 C NN
 542  C4H         NCCN        HC5N        CN                                   2.0000E-0013     2.00E-13      0.00         0.0   5 C NN
 543  C           CH3CCH      H2CCCC      H2                                   4.0000E-0020     4.00E-20      0.00         0.0   5 A NN
 544  O           OH          O2          H                                    3.5000E-0011     3.50E-11      0.00         0.0   5 A NN
 545  N           C2H4        HCN         CH3                                  3.7574E-0021     3.69E-14      0.00       161.0   5 A NN
 546  CH          CH3CH3      C2H4        CH3                                  1.6300E-0010     1.63E-10      0.00         0.0   5 A NN
 547  NH          O2          NO          OH                                   1.2937E-0029     2.54E-14      1.18       312.0   5 A NN
 548  NH          O2          HNO         O                                    1.9406E-0159     6.88E-14      2.07      3281.0   5 A NN
 549  CH          NO          CO          NH                                   1.9900E-0010     1.99E-10      0.00         0.0   5 A NN
 550  H           HeH+        He          H2+                                  9.1000E-0010     9.10E-10      0.00         0.0   5 A IN
 551  H           CH+         C+          H2                                   7.5000E-0010     7.50E-10      0.00         0.0   5 A IN
 552  H+          CH2         CH+         H2                                   1.4000E-0009     1.40E-09      0.00         0.0   5 C IN
 553  H           CH2+        CH+         H2                                   3.3076E-0317     1.00E-09      0.00      7080.0   5 C IN
 554  H           CH3+        CH2+        H2                                   0.0000E+0000     7.00E-10      0.00     10560.0   5 C IN
 555  H+          CH4         CH3+        H2                                   2.3000E-0009     2.30E-09      0.00         0.0   5 A IN
 556  H           CH4+        CH3+        H2                                   1.0000E-0011     1.00E-11      0.00         0.0   5 A IN
 557  H           CH5+        CH4+        H2                                   1.5000E-0010     1.50E-10      0.00         0.0   5 A IN
 558  H-          H2O         OH-         H2                                   3.8000E-0009     3.80E-09      0.00         0.0   5 C IN
 559  H+          C2H         C2+         H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 560  H-          HCN         CN-         H2                                   3.8000E-0009     3.80E-09      0.00         0.0   5 C IN
 561  H+          C2H3        C2H2+       H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 562  H           C2H3+       C2H2+       H2                                   6.8000E-0011     6.80E-11      0.00         0.0   5 A IN
 563  H+          C2H4        C2H2+       H2          H                        1.0000E-0009     1.00E-09      0.00         0.0   5 A IN
 564  H+          C2H4        C2H3+       H2                                   3.0000E-0009     3.00E-09      0.00         0.0   5 A IN
 565  H           C2H4+       C2H3+       H2                                   3.0000E-0010     3.00E-10      0.00         0.0   5 A IN
 566  H+          HCO         CO+         H2                                   5.1486E-0009     9.40E-10     -0.50         0.0   5 C IN
 567  H+          HCO         CO          H2+                                  5.1486E-0009     9.40E-10     -0.50         0.0   5 C IN
 568  H+          CH2NH       NH2         CH2+                                 5.4772E-0009     1.00E-09     -0.50         0.0   5 C IN
 569  H+          CH2NH       NH2+        CH2                                  5.4772E-0009     1.00E-09     -0.50         0.0   5 C IN
 570  H+          C2H5        C2H4+       H2                                   1.6500E-0009     1.65E-09      0.00         0.0   5 A IN
 571  H           C2H5+       C2H4+       H2                                   1.0000E-0011     1.00E-11      0.00         0.0   5 A IN
 572  H+          SiH         Si+         H2                                   1.7000E-0009     1.70E-09      0.00         0.0   5 C IN
 573  H           SiH+        Si+         H2                                   1.9000E-0009     1.90E-09      0.00         0.0   5 C IN
 574  H+          H2CO        CO+         H2          H                        5.8059E-0009     1.06E-09     -0.50         0.0   5 A IN
 575  H+          H2CO        HCO+        H2                                   1.9554E-0008     3.57E-09     -0.50         0.0   5 A IN
 576  H+          CH3CH3      C2H4+       H2          H                        1.4000E-0009     1.40E-09      0.00         0.0   5 A IN
 577  H           CH3CH3+     C2H5+       H2                                   1.0000E-0010     1.00E-10      0.00         0.0   5 A IN
 578  H+          CH3CH3      C2H3+       H2          H2                       2.8000E-0009     2.80E-09      0.00         0.0   5 A IN
 579  H+          SiH2        SiH+        H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 580  H+          HNO         NO+         H2                                   2.1909E-0008     4.00E-09     -0.50         0.0   5 C IN
 581  H+          SiH3        SiH2+       H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 582  H+          CH3OH       H3CO+       H2                                   2.1033E-0008     3.84E-09     -0.50         0.0   5 B IN
 583  H+          CH3OH       CH3+        H2O                                  3.2316E-0009     5.90E-10     -0.50         0.0   5 B IN
 584  H+          CH3OH       HCO+        H2          H2                       4.8473E-0009     8.85E-10     -0.50         0.0   5 B IN
 585  H+          SiH4        SiH3+       H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 586  H+          HS          S+          H2                                   1.6000E-0009     1.60E-09      0.00         0.0   5 C IN
 587  H           HS+         S+          H2                                   1.1000E-0010     1.10E-10      0.00         0.0   5 C IN
 588  H+          H2S         HS+         H2                                   5.4225E-0009     9.90E-10     -0.50         0.0   5 A IN
 589  H+          H2S         S+          H2          H                        1.8075E-0009     3.30E-10     -0.50         0.0   5 A IN
 590  H           H2S+        HS+         H2                                   2.0000E-0010     2.00E-10      0.00         0.0   5 C IN
 591  H           H3S+        H2S+        H2                                   6.0000E-0011     6.00E-11      0.00         0.0   5 C IN
 592  H+          C3H         C3+         H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 593  H+          C3H2        C3H+        H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 594  H+          H2CCC       C3H+        H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 595  H           C3H2+       C3H+        H2                                   6.0000E-0011     6.00E-11      0.00         0.0   5 A IN
 596  H+          C3H3        C3H2+       H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 597  H           CH3CCH+     C3H3+       H2                                   2.4000E-0010     2.40E-10      0.00         0.0   5 A IN
 598  H+          CH3CCH      H2C3H+      H2                                   2.0000E-0009     2.00E-09      0.00         0.0   5 C IN
 599  H+          HCSi        SiC+        H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 600  H+          CH3CN       CH2CN+      H2                                   3.2863E-0009     6.00E-10     -0.50         0.0   5 B IN
 601  H+          CH3CN       CH3+        HCN                                  1.6432E-0008     3.00E-09     -0.50         0.0   5 B IN
 602  H+          SiCH2       HCSi+       H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 603  H+          HNSi        SiN+        H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 604  H+          SiCH3       SiCH2+      H2                                   1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 605  H           C3H7+       C3H6+       H2                                   3.2000E-0011     3.20E-11      0.00         0.0   5 A IN
 606  H+          CO2         HCO+        O                                    3.5000E-0009     3.50E-09      0.00         0.0   5 A IN
 607  H           CO2+        HCO+        O                                    2.9000E-0010     2.90E-10      0.00         0.0   5 A IN
 608  H+          N2O         HN2+        O                                    3.5200E-0010     3.52E-10      0.00         0.0   5 A IN
 609  H+          HCS         CS+         H2                                   2.1909E-0008     4.00E-09     -0.50         0.0   5 C IN
 610  H+          NO2         NO+         OH                                   1.9000E-0009     1.90E-09      0.00         0.0   5 A IN
 611  H           NO2+        NO+         OH                                   1.9000E-0010     1.90E-10      0.00         0.0   5 C IN
 612  H+          H2SiO       SiOH+       H2                                   8.2158E-0009     1.50E-09     -0.50         0.0   5 C IN
 613  H+          C4H         C4+         H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 614  H+          H2CCCC      C4H+        H2                                   2.0000E-0009     2.00E-09      0.00         0.0   5 C IN
 615  H+          C4H3        C4H2+       H2                                   2.0000E-0009     2.00E-09      0.00         0.0   5 B IN
 616  H           C2N2+       HCN+        CN                                   6.2000E-0010     6.20E-10      0.00         0.0   5 A IN
 617  H+          CH2CHCN     HC3NH+      H2                                   4.1079E-0008     7.50E-09     -0.50         0.0   5 C IN
 618  H+          SiC2H       SiC2+       H2                                   8.2158E-0009     1.50E-09     -0.50         0.0   5 C IN
 619  H+          SiC2H2      SiC2H+      H2                                   8.2158E-0009     1.50E-09     -0.50         0.0   5 C IN
 620  H+          OCS         HS+         CO                                   2.1000E-0009     2.10E-09      0.00         0.0   5 A IN
 621  H           SiS+        HS          Si+                                  1.9000E-0009     1.90E-09      0.00         0.0   5 C IN
 622  H+          C5H         C5+         H2                                   1.6432E-0008     3.00E-09     -0.50         0.0   5 C IN
 623  H+          C5H2        C5H+        H2                                   1.3693E-0008     2.50E-09     -0.50         0.0   5 C IN
 624  H           SO2+        SO+         OH                                   4.2000E-0010     4.20E-10      0.00         0.0   5 A IN
 625  H+          CH3C4H      C5H3+       H2                                   2.0000E-0009     2.00E-09      0.00         0.0   5 C IN
 626  H+          CH3C3N      HC3N        CH3+                                 8.0000E-0009     8.00E-09      0.00         0.0   5 C IN
 627  H+          SiC3H       SiC3+       H2                                   8.2158E-0009     1.50E-09     -0.50         0.0   5 C IN
 628  H+          C6H         C6+         H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 629  H+          C6H2        C6H+        H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 630  H           C6H6+       C6H5+       H2                                   7.3500E-0011     7.35E-11      0.00         0.0   5 A IN
 631  H+          C7H         C7+         H2                                   1.6432E-0008     3.00E-09     -0.50         0.0   5 C IN
 632  H+          C7H2        C7H+        H2                                   1.3693E-0008     2.50E-09     -0.50         0.0   5 C IN
 633  H+          CH3C6H      C7H3+       H2                                   2.0000E-0009     2.00E-09      0.00         0.0   5 C IN
 634  H+          CH3C5N      HC5N        CH3+                                 4.9295E-0008     9.00E-09     -0.50         0.0   5 C IN
 635  H+          C8H         C8+         H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 636  H+          C8H2        C8H+        H2                                   1.0954E-0008     2.00E-09     -0.50         0.0   5 C IN
 637  H+          C9H         C9+         H2                                   1.9170E-0008     3.50E-09     -0.50         0.0   5 C IN
 638  H+          C9H2        C9H+        H2                                   1.3693E-0008     2.50E-09     -0.50         0.0   5 C IN
 639  H+          CH3C7N      HC7N        CH3+                                 5.4772E-0008     1.00E-08     -0.50         0.0   5 C IN
 640  H2+         H2          H3+         H                                    2.0800E-0009     2.08E-09      0.00         0.0   5 A IN
 641  H2+         He          HeH+        H                                    1.3000E-0010     1.30E-10      0.00         0.0   5 A IN
 642  H2          He+         He          H+          H                        1.1173E-0015     3.70E-14      0.00        35.0   5 C IN
 643  H2          HeH+        He          H3+                                  1.5000E-0009     1.50E-09      0.00         0.0   5 A IN
 644  H2+         C           CH+         H                                    2.4000E-0009     2.40E-09      0.00         0.0   5 C IN
 645  H2          C+          CH+         H                                    3.0716E-0212     1.00E-10      0.00      4640.0   5 C IN
 646  H2+         CH          CH2+        H                                    3.8888E-0009     7.10E-10     -0.50         0.0   5 C IN
 647  H2          CH+         CH2+        H                                    1.2000E-0009     1.20E-09      0.00         0.0   5 A IN
 648  H2+         N           NH+         H                                    1.9000E-0009     1.90E-09      0.00         0.0   5 C IN
 649  H2          N+          NH+         H                                    2.0347E-0013     1.00E-09      0.00        85.0   5 C IN
 650  H2+         CH2         CH3+        H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 C IN
 651  H2          CH2+        CH3+        H                                    1.6000E-0009     1.60E-09      0.00         0.0   5 A IN
 652  H2          NH+         N           H3+                                  2.2500E-0010     2.25E-10      0.00         0.0   5 A IN
 653  H2+         NH          NH2+        H                                    4.1627E-0009     7.60E-10     -0.50         0.0   5 C IN
 654  H2          NH+         NH2+        H                                    1.2800E-0009     1.28E-09      0.00         0.0   5 A IN
 655  H2+         O           OH+         H                                    1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 656  H2          O+          OH+         H                                    1.7000E-0009     1.70E-09      0.00         0.0   5 A IN
 657  H2          O-          OH-         H                                    3.0000E-0011     3.00E-11      0.00         0.0   5 C IN
 658  H2          NH2+        NH3+        H                                    2.7000E-0010     2.70E-10      0.00         0.0   5 A IN
 659  H2+         CH4         CH5+        H                                    1.1400E-0010     1.14E-10      0.00         0.0   5 A IN
 660  H2          CH4+        CH5+        H                                    0.0000E+0000     3.30E-11      0.00         0.0   5 A IN
 661  H2          CH4+        CH5+        H                                    3.3629E-0010     3.40E-11     -1.35        23.0   5 A IN
 662  H2+         CH4         CH3+        H2          H                        2.3000E-0009     2.30E-09      0.00         0.0   5 A IN
 663  H2+         OH          H2O+        H                                    4.1627E-0009     7.60E-10     -0.50         0.0   5 C IN
 664  H2          OH+         H2O+        H                                    1.0100E-0009     1.01E-09      0.00         0.0   5 A IN
 665  H2          NH3+        NH4+        H                                    1.1934E-0012     3.36E-14      0.00       -35.7   5 B IN
 666  H2          NH3+        NH4+        H                                    0.0000E+0000     2.00E-13      0.00         0.0   5 B IN
 667  H2          NH3+        NH4+        H                                    0.0000E+0000     1.70E-11      0.00      1044.0   5 A IN
 668  H2+         H2O         H3O+        H                                    1.8623E-0008     3.40E-09     -0.50         0.0   5 A IN
 669  H2          H2O+        H3O+        H                                    6.4000E-0010     6.40E-10      0.00         0.0   5 A IN
 670  H2          F+          HF+         H                                    3.8000E-0010     3.80E-10      0.00         0.0   5 A IN
 671  H2          F+          H2+         F                                    6.2400E-0010     6.24E-10      0.00         0.0   5 A IN
 672  H2          HF+         H2F+        H                                    1.3000E-0009     1.30E-09      0.00         0.0   5 A IN
 673  H2+         C2          C2H+        H                                    1.1000E-0009     1.10E-09      0.00         0.0   5 C IN
 674  H2          C2+         C2H+        H                                    1.1000E-0009     1.10E-09      0.00         0.0   5 A IN
 675  H2+         C2H         C2H2+       H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 C IN
 676  H2          C2H+        C2H2+       H                                    1.1000E-0009     1.10E-09      0.00         0.0   5 A IN
 677  H2+         CN          HCN+        H                                    6.5727E-0009     1.20E-09     -0.50         0.0   5 C IN
 678  H2          CN+         HCN+        H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 A IN
 679  H2+         C2H2        C2H3+       H                                    4.8000E-0010     4.80E-10      0.00         0.0   5 A IN
 680  H2          C2H2+       C2H3+       H                                    1.0000E-0011     1.00E-11      0.00         0.0   5 A IN
 681  H2          HCN+        HCNH+       H                                    9.0000E-0010     9.00E-10      0.00         0.0   5 A IN
 682  H2+         CO          HCO+        H                                    2.1600E-0009     2.16E-09      0.00         0.0   5 A IN
 683  H2          CO+         HCO+        H                                    7.5000E-0010     7.50E-10      0.00         0.0   5 A IN
 684  H2          CO+         HOC+        H                                    7.5000E-0010     7.50E-10      0.00         0.0   5 A IN
 685  H2+         N2          HN2+        H                                    2.0000E-0009     2.00E-09      0.00         0.0   5 A IN
 686  H2          N2+         HN2+        H                                    2.0000E-0009     2.00E-09      0.00         0.0   5 A IN
 687  H2+         C2H4        C2H2+       H2          H2                       8.8200E-0010     8.82E-10      0.00         0.0   5 A IN
 688  H2+         C2H4        C2H3+       H2          H                        1.8100E-0009     1.81E-09      0.00         0.0   5 A IN
 689  H2+         HCO         CO          H3+                                  5.4772E-0009     1.00E-09     -0.50         0.0   5 C IN
 690  H2+         NO          HNO+        H                                    1.1000E-0009     1.10E-09      0.00         0.0   5 C IN
 691  H2+         H2CO        HCO+        H2          H                        7.6681E-0009     1.40E-09     -0.50         0.0   5 C IN
 692  H2+         CH3CH3      C2H4+       H2          H2                       2.3500E-0009     2.35E-09      0.00         0.0   5 A IN
 693  H2+         CH3CH3      C2H5+       H2          H                        1.3700E-0009     1.37E-09      0.00         0.0   5 A IN
 694  H2+         O2          O2H+        H                                    1.9000E-0009     1.90E-09      0.00         0.0   5 A IN
 695  H2          S+          HS+         H                                    0.0000E+0000     1.10E-10      0.00      9860.0   5 C IN
 696  H2          SiH4+       SiH5+       H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 C IN
 697  H2          O2H+        O2          H3+                                  6.4000E-0010     6.40E-10      0.00         0.0   5 A IN
 698  H2          HS+         H2S+        H                                    1.6640E-0287     2.00E-10      0.00      6380.0   5 C IN
 699  H2+         H2S         S+          H2          H2                       4.2175E-0009     7.70E-10     -0.50         0.0   5 A IN
 700  H2+         H2S         HS+         H2          H                        4.7104E-0009     8.60E-10     -0.50         0.0   5 A IN
 701  H2          H2S+        H3S+        H                                    6.8038E-0136     6.00E-10      0.00      2900.0   5 C IN
 702  H2          Cl+         HCl+        H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 A IN
 703  H2          C3+         C3H+        H                                    2.4000E-0010     2.40E-10      0.00         0.0   5 A IN
 704  H2          HCl+        H2Cl+       H                                    1.3000E-0009     1.30E-09      0.00         0.0   5 A IN
 705  H2          C3H+        C3H2+       H                                    5.2000E-0012     5.20E-12      0.00         0.0   5 A IN
 706  H2          C3H2+       C3H3+       H                                    2.0758E-0096     1.50E-09      0.00      2000.0   5 A IN
 707  H2          SiC+        HCSi+       H                                    1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 708  H2          HCSi+       SiCH2+      H                                    1.5000E-0009     1.50E-09      0.00         0.0   5 C IN
 709  H2          CH3CN+      CH3CNH+     H                                    5.7000E-0010     5.70E-10      0.00         0.0   5 B IN
 710  H2          CP+         HCP+        H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 C IN
 711  H2          HNSi+       SiNH2+      H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 C IN
 712  H2          HCP+        PCH2+       H                                    1.0000E-0009     1.00E-09      0.00         0.0   5 C IN
 713  H2+         CO2         HCO2+       H                                    2.3500E-0009     2.35E-09      0.00         0.0   5 A IN
 714  H2          CO2+        HCO2+       H                                    9.5000E-0010     9.50E-10      0.00         0.0   5 A IN
 715  H2          CS+         HCS+        H                                    4.5000E-0010     4.50E-10      0.00         0.0   5 B IN
 716  H2          SiO+        SiOH+       H                                    3.2000E-0010     3.20E-10      0.00         0.0   5 A IN
 717  H2          NO2+        NO+         H2O                                  1.5000E-0010     1.50E-10      0.00         0.0   5 C IN
 718  H2          C4+         C4H+        H                                    3.0000E-0010     3.00E-10      0.00         0.0   5 A IN
 719  H2          C4H+        C4H2+       H                                    1.6500E-0010     1.65E-10      0.00         0.0   5 A IN
 720  H2          C3N+        HC3N+       H                                    1.5000E-0009     1.50E-09      0.00         0.0   5 A IN
